id_transaction;date;card;client;date_of_birth;passport;passport_valid_to;phone;operation_type;amount;operation_result;terminal_type;city;address
808489632;2024-05-25 12:16:55;79e99a1c;9-55656;1963-12-31;ab452597;бессрочно;814c5217;Пополнение;5200.0;Успешно;ATM;Москва;Москва, алл. Глинки, д. 5/7 к. 7
250831655;2024-05-25 12:16:56;f14a2192;4-58986;1973-08-15;7,516E+208;бессрочно;b6a86fe8;Оплата;379002.19;Успешно;WEB;Москва;Москва, пр. Кузнецова, д. 8 стр. 7/5
117949967;2024-05-25 12:16:59;3d5e6caf;4-35763;1973-03-06;c30453b7;бессрочно;e1e6d764;Пополнение;500.0;Успешно;ATM;Москва;Москва, ш. Маркса Карла, д. 35 к. 830
709706803;2024-05-25 12:17:05;69f460dd;2-62661;1974-09-25;bfeb72df;бессрочно;6213ea4a;Пополнение;9100.0;Успешно;ATM;Москва;Москва, ул. Коммунистическая, д. 7/1 стр. 348
506905485;2024-05-25 12:17:10;2e3c7d01;8-47276;1979-03-01;e1881c34;бессрочно;9c4dd8c6;Перевод;1554.41;Успешно;WEB;Санкт-Петербург;Санкт-Петербург, пр. Урожайный, д. 15
841493557;2024-05-25 12:17:31;e7079ce5;6-21748;1998-12-05;67422539;2043-11-24;55b2230d;Пополнение;600.0;Отказ;ATM;Екатеринбург;Екатеринбург, ш. Лазо, д. 911 стр. 845
196084428;2024-05-25 12:17:45;1a029091;2-99770;1991-03-26;648446c1;2036-03-14;44fa0c8c;Оплата;330265.83;Успешно;POS;Москва;Москва, ул. Заводская, д. 1 стр. 4/4
920655524;2024-05-25 12:17:53;2eed3f2b;2-10367;1947-10-19;d810f01d;бессрочно;9d85f85a;Оплата;392.59;Отказ;WEB;Москва;Москва, алл. Таежная, д. 4 стр. 572
793758156;2024-05-25 12:17:59;6345ea86;8-27261;1996-03-10;bc121400;2041-02-27;dd01349b;Оплата;98548.37;Успешно;WEB;Москва;Москва, алл. Мельничная, д. 6/5
676171292;2024-05-25 12:18:05;59207802;2-19977;1958-02-17;345cd29b;бессрочно;6f68a654;Пополнение;1000.0;Успешно;ATM;Нижний Новгород;Нижний Новгород, алл. Крымская, д. 6 к. 3
930369527;2024-05-25 12:18:09;69f460dd;2-62661;1974-09-25;bfeb72df;бессрочно;6213ea4a;Пополнение;9900.0;Отказ;ATM;Москва;Москва, ул. Коммунистическая, д. 7/1 стр. 348
623459001;2024-05-25 12:18:24;48e62bac;2-90837;1954-08-30;98f26cdd;бессрочно;73bde89b;Оплата;87038.48;Отказ;POS;Москва;Москва, наб. Толстого, д. 7/3 стр. 5
392392827;2024-05-25 12:18:25;a8ceb75d;7-64932;1958-11-03;f630976c;бессрочно;e7542e17;Снятие;1100.0;Успешно;ATM;Санкт-Петербург;Санкт-Петербург, наб. Ленская, д. 250 к. 218
736961819;2024-05-25 12:18:28;d6d26cdc;3-12866;1989-12-15;2a5cdc6b;2034-12-04;73adda6f;Оплата;233690.11;Успешно;POS;Москва;Москва, бул. Омский, д. 989 к. 5
121966662;2024-05-25 12:18:36;57ba036f;7-94971;1965-03-17;5dde9e36;бессрочно;183249fe;Пополнение;4600.0;Отказ;ATM;Москва;Москва, пер. Заречный, д. 2/3
389326092;2024-05-25 12:18:39;f42611b4;8-14748;1966-03-21;b15aa5fe;бессрочно;8602d215;Снятие;1400.0;Отказ;ATM;Москва;Москва, бул. Максима Горького, д. 41
876265843;2024-05-25 12:18:46;9a0cd4d5;4-32890;1997-10-10;fd7c9133;2042-09-29;96e1a104;Снятие;400.0;Отказ;ATM;Москва;Москва, бул. Песочный, д. 75 стр. 1/2
468054071;2024-05-25 12:18:57;c9cc8625;8-44969;1960-07-12;8b110180;бессрочно;8ced2343;Оплата;1839.88;Успешно;WEB;Москва;Москва, пер. Блюхера, д. 507 к. 5
773302541;2024-05-25 12:19:08;de356a37;3-88755;1966-08-13;388f0858;бессрочно;889a6f08;Пополнение;500.0;Отказ;ATM;Нижний Новгород;Нижний Новгород, ш. Строителей, д. 515
617569169;2024-05-25 12:19:10;6,1097E+11;8-90236;1974-09-11;5b2de4fa;бессрочно;15b84ad3;Оплата;2239.66;Отказ;POS;Москва;Москва, ш. Азовское, д. 7/9 стр. 12
454809667;2024-05-25 12:19:13;72acac86;6-54727;1966-01-24;81b3de40;бессрочно;e8871ab0;Снятие;26000.0;Отказ;ATM;Москва;Москва, бул. Садовый, д. 4/4 стр. 7/1
897068750;2024-05-25 12:19:17;377fc96c;1-67095;1964-06-12;1eb23f62;бессрочно;e4b68e1e;Оплата;81696.87;Отказ;WEB;Москва;Москва, ул. Коминтерна, д. 3/7
122414426;2024-05-25 12:19:56;783e170c;5-49334;1952-12-27;b97a1f9f;бессрочно;9e0944dd;Оплата;590.65;Успешно;WEB;Москва;Москва, бул. Мая 1, д. 9/5
709364936;2024-05-25 12:19:57;21777c7e;2-26744;1952-08-25;71af31c0;бессрочно;f73d2d47;Перевод;36371.04;Отказ;WEB;Москва;Москва, алл. К.Маркса, д. 299 к. 60
829997469;2024-05-25 12:20:00;74f70663;8-58708;1965-12-21;53caf77a;бессрочно;ddba6d04;Пополнение;1400.0;Отказ;ATM;Москва;Москва, пр. Коммуны, д. 90
749492347;2024-05-25 12:20:08;ba408331;1-99444;1948-01-20;3ecae692;бессрочно;3c1d813d;Снятие;9400.0;Успешно;ATM;Москва;Москва, бул. Абрикосовый, д. 789
795419008;2024-05-25 12:20:23;4ee5d9bd;5-62665;1969-09-23;bd2afa8a;бессрочно;97f32053;Пополнение;4700.0;Отказ;ATM;Москва;Москва, бул. Театральный, д. 91
420268389;2024-05-25 12:20:24;17eca989;8-50242;1967-03-22;d6d57255;бессрочно;47f9344c;Снятие;3200.0;Успешно;ATM;Москва;Москва, алл. К.Маркса, д. 3/2 стр. 9
728492117;2024-05-25 12:20:36;67760e7c;4-41120;1998-11-06;e519ccab;2043-10-26;697ad02c;Оплата;5900.67;Успешно;WEB;Москва;Москва, бул. Гафури, д. 4 стр. 3
534605423;2024-05-25 12:21:07;3b31c3ca;9-44480;1953-01-26;1b8cf83a;бессрочно;ce6c91e2;Оплата;4850.09;Успешно;WEB;Москва;Москва, пр. Московский, д. 79 к. 931
414128905;2024-05-25 12:21:09;48e62bac;2-90837;1954-08-30;98f26cdd;бессрочно;73bde89b;Оплата;71889.39;Успешно;POS;Москва;Москва, наб. Толстого, д. 7/3 стр. 5
559489281;2024-05-25 12:21:10;2e3c7d01;8-47276;1979-03-01;e1881c34;бессрочно;9c4dd8c6;Перевод;1424.85;Успешно;WEB;Санкт-Петербург;Санкт-Петербург, пр. Урожайный, д. 15
969712223;2024-05-25 12:21:10;25d5ed03;1-95253;1981-03-30;a99216f5;2026-03-19;2baca342;Оплата;89451.47;Успешно;WEB;Москва;Москва, пр. Дарвина, д. 197
225144439;2024-05-25 12:21:14;4ea46a4e;7-53758;1956-10-20;1a8dea91;бессрочно;e63d69ec;Снятие;400.0;Успешно;ATM;Москва;Москва, ул. Профсоюзная, д. 12
198683104;2024-05-25 12:21:18;f33ff71b;1-55851;1980-10-25;31c00016;2025-10-14;607ec048;Пополнение;3400.0;Отказ;ATM;Москва;Москва, пер. Советов, д. 47 стр. 71
355492829;2024-05-25 12:21:35;b9d76573;7-68471;1989-11-24;96c2f37c;2034-11-13;abbe7753;Оплата;3959.51;Отказ;POS;Москва;Москва, алл. Черемушки, д. 978 стр. 782
835962112;2024-05-25 12:21:35;72acac86;6-54727;1966-01-24;81b3de40;бессрочно;e8871ab0;Снятие;49000.0;Отказ;ATM;Москва;Москва, бул. Садовый, д. 4/4 стр. 7/1
245859017;2024-05-25 12:21:38;d5ad5061;7-14555;1995-04-20;ee16cfb5;2040-04-08;2,3929E+04;Оплата;1602.91;Успешно;POS;Оренбург;Оренбург, наб. Бабушкина, д. 89
230617834;2024-05-25 12:21:42;ed3d8dc8;8-13447;1950-05-14;431f6aca;бессрочно;70e1e76b;Пополнение;3100.0;Успешно;ATM;Екатеринбург;Екатеринбург, ш. Чайковского, д. 372 к. 7
858411001;2024-05-25 12:21:46;30bf37e4;6-73340;1993-04-04;418577bb;2038-03-24;1cc226b4;Оплата;76600.15;Успешно;WEB;Москва;Москва, алл. Шевченко, д. 49 стр. 7/8
673128477;2024-05-25 12:21:49;1a76f1a5;4-40157;1959-07-01;7b4f61a8;бессрочно;b2d5a1d6;Оплата;402.75;Успешно;POS;Москва;Москва, наб. Проезжая, д. 96 к. 8/4
160241035;2024-05-25 12:22:17;783e170c;5-49334;1952-12-27;b97a1f9f;бессрочно;9e0944dd;Оплата;943.93;Отказ;WEB;Москва;Москва, бул. Мая 1, д. 9/5
654438161;2024-05-25 12:22:33;fe6ec682;6-51488;2002-11-25;5f9d8c95;2047-11-14;c4096d9d;Оплата;5454.95;Успешно;POS;Москва;Москва, пр. Безымянный, д. 3/3 стр. 874
129816469;2024-05-25 12:22:38;1a029091;2-99770;1991-03-26;648446c1;2036-03-14;44fa0c8c;Оплата;334636.15;Успешно;POS;Москва;Москва, ул. Заводская, д. 1 стр. 4/4
185747934;2024-05-25 12:22:53;8ab47c2d;9-12388;1969-11-02;cd531099;бессрочно;bbd703a4;Оплата;507244.45;Успешно;POS;Москва;Москва, наб. Горького, д. 87 стр. 77
697818644;2024-05-25 12:22:53;8,79075E+11;8-62044;1987-04-02;1dbfbe52;2032-03-21;c271ca35;Снятие;600.0;Успешно;ATM;Санкт-Петербург;Санкт-Петербург, алл. Базарная, д. 757 стр. 6
169518760;2024-05-25 12:23:02;161c8fd7;6-25261;1966-04-23;f3a83893;бессрочно;e7288b46;Снятие;500.0;Отказ;ATM;Москва;Москва, пр. Черемушки, д. 120
163511930;2024-05-25 12:23:09;b9d76573;7-68471;1989-11-24;96c2f37c;2034-11-13;abbe7753;Оплата;4766.82;Успешно;POS;Москва;Москва, алл. Черемушки, д. 978 стр. 782
332585493;2024-05-25 12:23:21;06de20bd;5-47155;1994-02-06;0f7780aa;2039-01-26;e377b4b4;Снятие;7200.0;Успешно;ATM;Москва;Москва, пер. Железнодорожный, д. 169 к. 333
757843139;2024-05-25 12:23:24;95a70f01;7-46169;1978-02-22;7f496055;бессрочно;63e4486e;Оплата;570487.31;Отказ;WEB;Москва;Москва, пер. Кутузова, д. 166
220687289;2024-05-25 12:23:28;59207802;2-19977;1958-02-17;345cd29b;бессрочно;6f68a654;Пополнение;2300.0;Успешно;ATM;Нижний Новгород;Нижний Новгород, алл. Крымская, д. 6 к. 3
374969608;2024-05-25 12:23:51;55849996;9-86277;1992-12-18;b2c751a7;2037-12-07;1512db26;Оплата;378380.09;Успешно;WEB;Москва;Москва, пер. Коммуны, д. 73
980847180;2024-05-25 12:23:58;30bf37e4;6-73340;1993-04-04;418577bb;2038-03-24;1cc226b4;Перевод;89963.81;Успешно;WEB;Москва;Москва, алл. Шевченко, д. 49 стр. 7/8
796686365;2024-05-25 12:24:05;62094daf;6-49159;1993-12-31;8ddb0503;2038-12-20;382eb352;Снятие;4200.0;Успешно;ATM;Москва;Москва, пер. Коллективный, д. 7 к. 66
246734222;2024-05-25 12:24:20;69f460dd;2-62661;1974-09-25;bfeb72df;бессрочно;6213ea4a;Пополнение;6100.0;Отказ;ATM;Москва;Москва, ул. Коммунистическая, д. 7/1 стр. 348
439333567;2024-05-25 12:24:20;de356a37;3-88755;1966-08-13;388f0858;бессрочно;889a6f08;Пополнение;800.0;Успешно;ATM;Нижний Новгород;Нижний Новгород, ш. Строителей, д. 515
761272531;2024-05-25 12:24:23;2e3c7d01;8-47276;1979-03-01;e1881c34;бессрочно;9c4dd8c6;Перевод;1231.01;Успешно;WEB;Санкт-Петербург;Санкт-Петербург, пр. Урожайный, д. 15
241272529;2024-05-25 12:24:47;6,1097E+11;8-90236;1974-09-11;5b2de4fa;бессрочно;15b84ad3;Оплата;1155.42;Успешно;POS;Москва;Москва, ш. Азовское, д. 7/9 стр. 12
100142966;2024-05-25 12:24:55;6d425b50;9-75064;1954-02-14;44d1c47c;бессрочно;53b56480;Снятие;4900.0;Успешно;ATM;Москва;Москва, ш. Революции, д. 6 стр. 1
270355141;2024-05-25 12:24:55;3d5e6caf;4-35763;1973-03-06;c30453b7;бессрочно;e1e6d764;Пополнение;900.0;Успешно;ATM;Москва;Москва, ш. Маркса Карла, д. 35 к. 830
590501066;2024-05-25 12:25:09;6716bd4f;3-83922;1973-01-12;53201f0e;бессрочно;2d2df3c8;Пополнение;500.0;Успешно;ATM;Москва;Москва, алл. Казачья, д. 312
489359694;2024-05-25 12:25:14;544b2611;6-24719;2004-12-31;2bc83bbe;2024-12-26;b9ed5ed9;Перевод;21623.1;Успешно;WEB;Москва;Москва, ул. Астраханская, д. 715 стр. 8/8
898509262;2024-05-25 12:25:15;d5ad5061;7-14555;1995-04-20;ee16cfb5;2040-04-08;2,3929E+04;Оплата;2318.08;Успешно;POS;Оренбург;Оренбург, наб. Бабушкина, д. 89
404486920;2024-05-25 12:25:16;3b31c3ca;9-44480;1953-01-26;1b8cf83a;бессрочно;ce6c91e2;Перевод;4194.63;Успешно;WEB;Москва;Москва, пр. Московский, д. 79 к. 931
853961675;2024-05-25 12:25:18;55849996;9-86277;1992-12-18;b2c751a7;2037-12-07;1512db26;Оплата;277847.26;Успешно;WEB;Москва;Москва, пер. Коммуны, д. 73
951413023;2024-05-25 12:25:26;8,79075E+11;8-62044;1987-04-02;1dbfbe52;2032-03-21;c271ca35;Снятие;600.0;Успешно;ATM;Санкт-Петербург;Санкт-Петербург, алл. Базарная, д. 757 стр. 6
918503527;2024-05-25 12:25:45;a8ceb75d;7-64932;1958-11-03;f630976c;бессрочно;e7542e17;Снятие;1700.0;Успешно;ATM;Санкт-Петербург;Санкт-Петербург, наб. Ленская, д. 250 к. 218
573088777;2024-05-25 12:25:59;5e76b1f1;8-12272;2004-05-16;8bc3c23e;2024-05-11;9baba6b9;Перевод;790.66;Успешно;WEB;Москва;Москва, бул. Слободской, д. 6/1 стр. 8
308483022;2024-05-25 12:25:59;aec748a7;2-55335;1971-12-03;82240db3;бессрочно;7,6285E+54;Пополнение;1100.0;Успешно;ATM;Казань;Казань, алл. Фурманова, д. 748 стр. 69
717561628;2024-05-25 12:26:00;09f00087;5-70764;1961-09-14;5b177858;бессрочно;9d54d102;Пополнение;47100.0;Успешно;ATM;Москва;Москва, пер. Репина, д. 1 стр. 112
508623740;2024-05-25 12:26:14;331bd763;1-58955;1949-10-06;f044378b;бессрочно;137d12d4;Оплата;24771.23;Успешно;WEB;Москва;Москва, алл. Дружбы, д. 99
612047603;2024-05-25 12:26:27;57ba036f;7-94971;1965-03-17;5dde9e36;бессрочно;183249fe;Пополнение;4400.0;Успешно;ATM;Москва;Москва, пер. Заречный, д. 2/3
108293361;2024-05-25 12:26:43;72acac86;6-54727;1966-01-24;81b3de40;бессрочно;e8871ab0;Снятие;26000.0;Успешно;ATM;Москва;Москва, бул. Садовый, д. 4/4 стр. 7/1
647351985;2024-05-25 12:26:46;9a0cd4d5;4-32890;1997-10-10;fd7c9133;2042-09-29;96e1a104;Снятие;300.0;Успешно;ATM;Москва;Москва, бул. Песочный, д. 75 стр. 1/2
460461294;2024-05-25 12:26:47;d6d26cdc;3-12866;1989-12-15;2a5cdc6b;2034-12-04;73adda6f;Оплата;100822.08;Успешно;POS;Москва;Москва, бул. Омский, д. 989 к. 5
667939900;2024-05-25 12:26:49;25d5ed03;1-95253;1981-03-30;a99216f5;2026-03-19;2baca342;Оплата;50674.46;Отказ;WEB;Москва;Москва, пр. Дарвина, д. 197
535826738;2024-05-25 12:27:06;ba408331;1-99444;1948-01-20;3ecae692;бессрочно;3c1d813d;Снятие;5000.0;Успешно;ATM;Москва;Москва, бул. Абрикосовый, д. 789
946104424;2024-05-25 12:27:23;09cb113b;1-15185;1949-03-09;149c9c82;бессрочно;8a3b8b64;Перевод;595.22;Успешно;WEB;Москва;Москва, бул. Дорожников, д. 7 к. 7
879807403;2024-05-25 12:27:28;8,79075E+11;8-62044;1987-04-02;1dbfbe52;2032-03-21;c271ca35;Снятие;700.0;Успешно;ATM;Санкт-Петербург;Санкт-Петербург, алл. Базарная, д. 757 стр. 6
829612594;2024-05-25 12:27:36;8a1b4d8d;7-69907;1973-10-05;a7ff8afc;бессрочно;ded4bb09;Перевод;73244.72;Успешно;WEB;Москва;Москва, ш. Станиславского, д. 315 стр. 9/3
393833678;2024-05-25 12:27:36;6345ea86;8-27261;1996-03-10;bc121400;2041-02-27;dd01349b;Перевод;71990.67;Успешно;WEB;Москва;Москва, алл. Мельничная, д. 6/5
922036322;2024-05-25 12:27:40;fe6ec682;6-51488;2002-11-25;5f9d8c95;2047-11-14;c4096d9d;Оплата;957.6;Успешно;POS;Москва;Москва, пр. Приморский, д. 284
